time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp_c,label
10900,-0.0072,9.9503,1.4605,-2.4733,0.5802,0.0000,42.22,On Surface
10950,-0.0048,9.8976,1.5323,-2.4275,0.3664,-0.1985,42.41,On Surface
11000,0.0383,9.9288,1.4389,-2.6412,0.5191,-0.2290,42.41,On Surface
11050,-0.0646,9.9168,1.4820,-2.3817,0.5954,-0.2748,42.22,On Surface
11100,-0.0311,9.8809,1.4341,-2.5038,0.7634,-0.3206,42.32,On Surface
11150,-0.0287,9.9072,1.4198,-2.4580,0.4275,0.1221,42.32,On Surface
11200,-0.0431,9.9168,1.4605,-2.5038,0.5802,-0.1679,42.27,On Surface
11250,0.0239,9.9479,1.4724,-2.2443,0.6565,0.0000,42.60,On Surface
11300,-0.0311,9.9240,1.4317,-2.3969,0.6565,-0.1069,42.41,On Surface
11350,-0.0527,9.9048,1.4916,-2.4580,0.6565,-0.1527,42.32,On Surface
11400,-0.0239,9.9359,1.4700,-2.5649,0.6107,-0.1832,42.41,On Surface
11450,-0.0144,9.9000,1.4437,-2.5954,0.2595,-0.2595,42.22,On Surface
11500,-0.0383,9.8881,1.4174,-2.3359,0.7786,-0.2595,42.60,On Surface
11550,-0.0168,9.9288,1.4988,-2.6565,0.2290,-0.2137,42.22,On Surface
11600,-0.0335,9.9000,1.4724,-2.2290,0.7176,0.0458,42.32,On Surface
11650,-0.0790,9.9168,1.4916,-2.3511,0.6718,-0.0305,42.32,On Surface
11700,-0.0503,9.9072,1.4509,-2.5649,0.5954,-0.0153,42.51,On Surface
11750,-0.0215,9.8761,1.4461,-2.3969,0.4885,-0.1221,42.22,On Surface
11800,-0.0742,9.9144,1.4724,-2.3817,0.2290,0.0611,42.32,On Surface
11850,-0.0215,9.8904,1.4198,-2.4580,0.3511,0.0000,42.46,On Surface
11900,-0.0407,9.9335,1.5012,-2.1985,0.5191,0.0916,42.41,On Surface
11950,0.0072,9.9431,1.4461,-2.3206,0.3053,-0.1221,42.32,On Surface
12000,-0.0311,9.9120,1.4245,-2.2443,0.7176,0.1527,42.60,On Surface
12050,-0.0527,9.9072,1.4653,-2.2443,0.7328,0.0000,42.27,On Surface
12100,-0.0192,9.9000,1.4796,-2.3817,0.3359,-0.2748,42.32,On Surface
12150,-0.0311,9.8857,1.4485,-2.3969,0.3969,0.0000,42.22,On Surface
12200,-0.0263,9.9431,1.4126,-2.2901,0.3511,0.1069,42.51,On Surface
12250,-0.0383,9.9311,1.4245,-2.1985,0.7328,-0.1374,42.41,On Surface
12300,-0.0455,9.9240,1.4102,-2.2595,0.3053,-0.0305,42.32,On Surface
12350,-0.0096,9.9503,1.4964,-2.3817,0.5344,0.0000,42.27,On Surface
